label|deg_mu|level|index|genus|coarse_class|coarse_num|autmuO_norms|is_coarse|scalar_label
text|integer|integer|integer|integer|text|integer|integer[]|boolean|text

6.6.6.48.2.h.1|6|6|48|2|h|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.2.i.1|6|6|48|2|i|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.2.j.1|6|6|48|2|j|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.3.a.1|6|6|48|3|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.3.b.1|6|6|48|3|b|1|{1,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.3.c.1|6|6|48|3|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.48.3.d.1|6|6|48|3|d|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.3.e.1|6|6|48|3|e|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.3.f.1|6|6|48|3|f|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.3.g.1|6|6|48|3|g|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.3.h.1|6|6|48|3|h|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.48.3.i.1|6|6|48|3|i|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.0.a.1|6|6|54|0|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.0.b.1|6|6|54|0|b|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.0.c.1|6|6|54|0|c|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.1.a.1|6|6|54|1|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.1.b.1|6|6|54|1|b|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.1.c.1|6|6|54|1|c|1|{6,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.1.d.1|6|6|54|1|d|1|{3,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.1.e.1|6|6|54|1|e|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.1.f.1|6|6|54|1|f|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.1.g.1|6|6|54|1|g|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.1.h.1|6|6|54|1|h|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.2.a.1|6|6|54|2|a|1|{2,1,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.3.a.1|6|6|54|3|a|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.54.3.b.1|6|6|54|3|b|1|{3,2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.0.a.1|6|6|72|0|a|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.0.b.1|6|6|72|0|b|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.0.c.1|6|6|72|0|c|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.0.d.1|6|6|72|0|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.0.e.1|6|6|72|0|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.0.f.1|6|6|72|0|f|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.0.g.1|6|6|72|0|g|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.0.h.1|6|6|72|0|h|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.a.1|6|6|72|1|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.b.1|6|6|72|1|b|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.c.1|6|6|72|1|c|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.d.1|6|6|72|1|d|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.e.1|6|6|72|1|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.f.1|6|6|72|1|f|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.g.1|6|6|72|1|g|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.h.1|6|6|72|1|h|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.i.1|6|6|72|1|i|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.j.1|6|6|72|1|j|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.k.1|6|6|72|1|k|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.l.1|6|6|72|1|l|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.m.1|6|6|72|1|m|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.n.1|6|6|72|1|n|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.o.1|6|6|72|1|o|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.p.1|6|6|72|1|p|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.q.1|6|6|72|1|q|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.1.r.1|6|6|72|1|r|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.a.1|6|6|72|2|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.b.1|6|6|72|2|b|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.c.1|6|6|72|2|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.d.1|6|6|72|2|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.e.1|6|6|72|2|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.f.1|6|6|72|2|f|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.g.1|6|6|72|2|g|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.h.1|6|6|72|2|h|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.i.1|6|6|72|2|i|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.j.1|6|6|72|2|j|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.k.1|6|6|72|2|k|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.l.1|6|6|72|2|l|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.2.m.1|6|6|72|2|m|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.a.1|6|6|72|3|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.b.1|6|6|72|3|b|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.c.1|6|6|72|3|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.d.1|6|6|72|3|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.e.1|6|6|72|3|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.f.1|6|6|72|3|f|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.g.1|6|6|72|3|g|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.h.1|6|6|72|3|h|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.i.1|6|6|72|3|i|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.j.1|6|6|72|3|j|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.k.1|6|6|72|3|k|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.3.l.1|6|6|72|3|l|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.a.1|6|6|72|4|a|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.b.1|6|6|72|4|b|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.c.1|6|6|72|4|c|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.d.1|6|6|72|4|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.e.1|6|6|72|4|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.f.1|6|6|72|4|f|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.g.1|6|6|72|4|g|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.h.1|6|6|72|4|h|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.i.1|6|6|72|4|i|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.j.1|6|6|72|4|j|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.k.1|6|6|72|4|k|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.l.1|6|6|72|4|l|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.m.1|6|6|72|4|m|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.n.1|6|6|72|4|n|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.o.1|6|6|72|4|o|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.p.1|6|6|72|4|p|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.q.1|6|6|72|4|q|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.r.1|6|6|72|4|r|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.s.1|6|6|72|4|s|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.t.1|6|6|72|4|t|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.u.1|6|6|72|4|u|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.v.1|6|6|72|4|v|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.72.4.w.1|6|6|72|4|w|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.96.0.a.1|6|6|96|0|a|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.96.0.b.1|6|6|96|0|b|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.96.0.c.1|6|6|96|0|c|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.96.1.a.1|6|6|96|1|a|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.96.1.b.1|6|6|96|1|b|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.96.1.c.1|6|6|96|1|c|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.96.2.a.1|6|6|96|2|a|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.96.2.b.1|6|6|96|2|b|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.96.3.a.1|6|6|96|3|a|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.96.3.b.1|6|6|96|3|b|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.96.3.c.1|6|6|96|3|c|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.96.3.d.1|6|6|96|3|d|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.96.4.a.1|6|6|96|4|a|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.96.5.a.1|6|6|96|5|a|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.96.5.b.1|6|6|96|5|b|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.96.5.c.1|6|6|96|5|c|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.96.5.d.1|6|6|96|5|d|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.108.0.a.1|6|6|108|0|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.1.a.1|6|6|108|1|a|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.1.b.1|6|6|108|1|b|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.1.c.1|6|6|108|1|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.1.d.1|6|6|108|1|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.1.e.1|6|6|108|1|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.1.f.1|6|6|108|1|f|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.2.a.1|6|6|108|2|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.2.b.1|6|6|108|2|b|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.2.c.1|6|6|108|2|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.2.d.1|6|6|108|2|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.2.e.1|6|6|108|2|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.2.f.1|6|6|108|2|f|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.2.g.1|6|6|108|2|g|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.2.h.1|6|6|108|2|h|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.3.a.1|6|6|108|3|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.3.b.1|6|6|108|3|b|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.3.c.1|6|6|108|3|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.3.d.1|6|6|108|3|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.3.e.1|6|6|108|3|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.4.a.1|6|6|108|4|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.4.b.1|6|6|108|4|b|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.4.c.1|6|6|108|4|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.4.d.1|6|6|108|4|d|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.4.e.1|6|6|108|4|e|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.4.f.1|6|6|108|4|f|1|{1,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.4.g.1|6|6|108|4|g|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.4.h.1|6|6|108|4|h|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.4.i.1|6|6|108|4|i|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.4.j.1|6|6|108|4|j|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.5.a.1|6|6|108|5|a|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.5.b.1|6|6|108|5|b|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.5.c.1|6|6|108|5|c|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.5.d.1|6|6|108|5|d|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.5.e.1|6|6|108|5|e|1|{3,2,1,1,1,1,1}|T|1.1.1
6.6.6.108.5.f.1|6|6|108|5|f|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.5.g.1|6|6|108|5|g|1|{6,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.5.h.1|6|6|108|5|h|1|{3,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.5.i.1|6|6|108|5|i|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.108.5.j.1|6|6|108|5|j|1|{2,1,1,1,1,1,1}|T|1.1.1
6.6.6.144.0.a.1|6|6|144|0|a|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.144.0.b.1|6|6|144|0|b|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.144.1.a.1|6|6|144|1|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.1.b.1|6|6|144|1|b|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.144.1.c.1|6|6|144|1|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.1.d.1|6|6|144|1|d|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.144.1.e.1|6|6|144|1|e|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.144.1.f.1|6|6|144|1|f|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.144.2.a.1|6|6|144|2|a|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.144.2.b.1|6|6|144|2|b|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.144.2.c.1|6|6|144|2|c|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.144.3.a.1|6|6|144|3|a|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.144.3.b.1|6|6|144|3|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.3.c.1|6|6|144|3|c|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.144.3.d.1|6|6|144|3|d|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.144.4.a.1|6|6|144|4|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.4.b.1|6|6|144|4|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.4.c.1|6|6|144|4|c|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.144.4.d.1|6|6|144|4|d|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.4.e.1|6|6|144|4|e|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.4.f.1|6|6|144|4|f|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.4.g.1|6|6|144|4|g|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.4.h.1|6|6|144|4|h|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.4.i.1|6|6|144|4|i|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.144.4.j.1|6|6|144|4|j|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.144.4.k.1|6|6|144|4|k|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.144.4.l.1|6|6|144|4|l|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.144.5.a.1|6|6|144|5|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.5.b.1|6|6|144|5|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.5.c.1|6|6|144|5|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.5.d.1|6|6|144|5|d|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.5.e.1|6|6|144|5|e|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.5.f.1|6|6|144|5|f|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.6.a.1|6|6|144|6|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.6.b.1|6|6|144|6|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.6.c.1|6|6|144|6|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.6.d.1|6|6|144|6|d|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.7.a.1|6|6|144|7|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.7.b.1|6|6|144|7|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.7.c.1|6|6|144|7|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.7.d.1|6|6|144|7|d|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.144.7.e.1|6|6|144|7|e|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.f.1|6|6|144|7|f|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.g.1|6|6|144|7|g|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.h.1|6|6|144|7|h|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.i.1|6|6|144|7|i|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.j.1|6|6|144|7|j|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.k.1|6|6|144|7|k|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.l.1|6|6|144|7|l|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.m.1|6|6|144|7|m|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.n.1|6|6|144|7|n|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.o.1|6|6|144|7|o|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.144.7.p.1|6|6|144|7|p|1|{1,1,1,1,1,1}|T|1.1.1
6.6.6.216.1.a.1|6|6|216|1|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.2.a.1|6|6|216|2|a|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.216.2.b.1|6|6|216|2|b|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.216.3.a.1|6|6|216|3|a|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.216.3.b.1|6|6|216|3|b|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.216.3.c.1|6|6|216|3|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.4.a.1|6|6|216|4|a|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.216.4.b.1|6|6|216|4|b|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.216.4.c.1|6|6|216|4|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.4.d.1|6|6|216|4|d|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.4.e.1|6|6|216|4|e|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.216.4.f.1|6|6|216|4|f|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.216.5.a.1|6|6|216|5|a|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.216.5.b.1|6|6|216|5|b|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.216.6.a.1|6|6|216|6|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.6.b.1|6|6|216|6|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.a.1|6|6|216|7|a|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.b.1|6|6|216|7|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.c.1|6|6|216|7|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.d.1|6|6|216|7|d|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.e.1|6|6|216|7|e|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.f.1|6|6|216|7|f|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.g.1|6|6|216|7|g|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.h.1|6|6|216|7|h|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.i.1|6|6|216|7|i|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.j.1|6|6|216|7|j|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.7.k.1|6|6|216|7|k|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.216.7.l.1|6|6|216|7|l|1|{6,1,1,1,1,1}|T|1.1.1
6.6.6.216.8.a.1|6|6|216|8|a|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.216.8.b.1|6|6|216|8|b|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.216.9.a.1|6|6|216|9|a|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.216.9.b.1|6|6|216|9|b|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.216.9.c.1|6|6|216|9|c|1|{1,1,1,1,1,1}|T|1.1.1
6.6.6.216.9.d.1|6|6|216|9|d|1|{1,1,1,1,1,1}|T|1.1.1
6.6.6.216.10.a.1|6|6|216|10|a|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.216.10.b.1|6|6|216|10|b|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.10.c.1|6|6|216|10|c|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.10.d.1|6|6|216|10|d|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.10.e.1|6|6|216|10|e|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.10.f.1|6|6|216|10|f|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.10.g.1|6|6|216|10|g|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.10.h.1|6|6|216|10|h|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.216.10.i.1|6|6|216|10|i|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.10.j.1|6|6|216|10|j|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.10.k.1|6|6|216|10|k|1|{3,2,1,1,1,1}|T|1.1.1
6.6.6.216.10.l.1|6|6|216|10|l|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.216.10.m.1|6|6|216|10|m|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.216.10.n.1|6|6|216|10|n|1|{3,1,1,1,1,1}|T|1.1.1
6.6.6.216.10.o.1|6|6|216|10|o|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.216.10.p.1|6|6|216|10|p|1|{2,1,1,1,1,1}|T|1.1.1
6.6.6.288.1.a.1|6|6|288|1|a|1|{3,1,1,1,1}|T|1.1.1
6.6.6.288.3.a.1|6|6|288|3|a|1|{3,1,1,1,1}|T|1.1.1
6.6.6.288.4.a.1|6|6|288|4|a|1|{6,1,1,1,1}|T|1.1.1
6.6.6.288.4.b.1|6|6|288|4|b|1|{6,1,1,1,1}|T|1.1.1
6.6.6.288.4.c.1|6|6|288|4|c|1|{6,1,1,1,1}|T|1.1.1
6.6.6.288.5.a.1|6|6|288|5|a|1|{3,1,1,1,1}|T|1.1.1
6.6.6.288.5.b.1|6|6|288|5|b|1|{3,1,1,1,1}|T|1.1.1
6.6.6.288.6.a.1|6|6|288|6|a|1|{6,1,1,1,1}|T|1.1.1
6.6.6.288.7.a.1|6|6|288|7|a|1|{3,1,1,1,1}|T|1.1.1
6.6.6.288.7.b.1|6|6|288|7|b|1|{3,1,1,1,1}|T|1.1.1
6.6.6.288.10.a.1|6|6|288|10|a|1|{2,1,1,1,1}|T|1.1.1
6.6.6.288.13.a.1|6|6|288|13|a|1|{2,1,1,1,1}|T|1.1.1
6.6.6.288.13.b.1|6|6|288|13|b|1|{2,1,1,1,1}|T|1.1.1
6.6.6.288.13.c.1|6|6|288|13|c|1|{2,1,1,1,1}|T|1.1.1
6.6.6.288.13.d.1|6|6|288|13|d|1|{2,1,1,1,1}|T|1.1.1
6.6.6.288.13.e.1|6|6|288|13|e|1|{2,1,1,1,1}|T|1.1.1
6.6.6.288.13.f.1|6|6|288|13|f|1|{2,1,1,1,1}|T|1.1.1
6.6.6.288.13.g.1|6|6|288|13|g|1|{2,1,1,1,1}|T|1.1.1
6.6.6.432.4.a.1|6|6|432|4|a|1|{3,1,1,1,1}|T|1.1.1
6.6.6.432.6.a.1|6|6|432|6|a|1|{6,1,1,1,1}|T|1.1.1
6.6.6.432.6.b.1|6|6|432|6|b|1|{3,1,1,1,1}|T|1.1.1
6.6.6.432.7.a.1|6|6|432|7|a|1|{6,1,1,1,1}|T|1.1.1
6.6.6.432.7.b.1|6|6|432|7|b|1|{6,1,1,1,1}|T|1.1.1
6.6.6.432.7.c.1|6|6|432|7|c|1|{3,1,1,1,1}|T|1.1.1
